size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
4,"6,8,10,11","(2.500,0.500);(2.000,1.000);(1.500,1.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",116.72828791378495,2.0,1.125,1.1875
4,"8,11,13,15","(2.000,1.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",116.72828791378495,2.0,1.625,1.1875
4,"8,12,13,14","(2.000,1.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",116.72828791378495,2.0,1.625,1.1875
4,"9,11,13,14","(2.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",116.72828791378495,2.0,1.625,1.1875
4,"5,7,8,9","(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.25000,0.18800,0.12500,0.12500",117.0384577929489,2.0,0.875,0.6875
4,"7,8,9,11","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000",117.0384577929489,2.0,1.125,0.6875
4,"4,5,7,10","(1.500,0.500);(2.000,0.500);(1.500,1.000);(1.500,1.500)","0.12500,0.25000,0.18800,0.12500",117.16588555048821,1.625,0.875,0.875
4,"4,7,10,11","(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",117.16588555048821,1.625,1.125,0.875
4,"7,8,10,13","(1.500,1.000);(2.000,1.000);(1.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",117.16588555048821,1.625,1.375,0.875
4,"2,4,5,9","(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.000)","0.12500,0.12500,0.25000,0.12500",117.80972450961723,2.0,0.5,1.0
4,"5,7,8,12","(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500)","0.25000,0.18800,0.12500,0.12500",117.80972450961723,2.0,1.0,1.0
4,"9,10,11,14","(2.500,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500",117.80972450961723,2.0,1.5,1.0
4,"2,4,6,8","(2.000,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.000)","0.12500,0.12500,0.18800,0.12500",117.80972450961724,2.0,0.5,1.0
4,"3,4,5,8","(2.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000)","0.18800,0.12500,0.25000,0.12500",117.80972450961724,2.0,0.5,1.0
4,"8,10,11,15","(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",117.80972450961724,2.0,1.5,1.0
4,"8,10,12,14","(2.000,1.000);(1.500,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",117.80972450961724,2.0,1.5,1.0
4,"2,3,5,10","(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.500)","0.12500,0.18800,0.25000,0.12500",117.80972450961725,2.0,0.5,2.0
4,"4,11,14,15","(1.500,0.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",117.80972450961725,2.0,1.5,2.0
4,"5,6,8,13","(2.000,0.500);(2.500,0.500);(2.000,1.000);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500",117.80972450961725,2.0,1.0,2.0
4,"2,6,9,10","(2.000,0.000);(2.500,0.500);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",118.21636981778668,2.125,0.75,1.9375
4,"4,9,12,14","(1.500,0.500);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",118.21636981778668,2.125,1.25,1.9375
4,"5,9,12,13","(2.000,0.500);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.25000,0.12500,0.12500,0.12500",118.21636981778668,2.125,1.25,1.9375
4,"3,5,9,10","(2.500,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500)","0.18800,0.25000,0.12500,0.12500",118.2163698177867,2.125,0.75,1.9375
4,"3,6,8,10","(2.500,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.12500",118.2163698177867,2.125,0.75,1.9375
4,"4,8,12,15","(1.500,0.500);(2.000,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",118.2163698177867,2.125,1.25,1.9375
4,"4,9,11,15","(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",118.2163698177867,2.125,1.25,1.9375
4,"6,8,12,13","(2.500,0.500);(2.000,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",118.2163698177867,2.125,1.25,1.9375
4,"6,9,11,13","(2.500,0.500);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",118.2163698177867,2.125,1.25,1.9375
4,"3,5,9,12","(2.500,0.000);(2.000,0.500);(2.500,1.000);(2.500,1.500)","0.18800,0.25000,0.12500,0.12500",118.77005387482599,2.375,0.75,1.4375
4,"3,6,8,12","(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.500)","0.18800,0.18800,0.12500,0.12500",118.77005387482599,2.375,0.75,1.4375
4,"3,5,8,9","(2.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000)","0.18800,0.25000,0.12500,0.12500",118.95724891216989,2.25,0.625,0.9375
4,"8,9,11,15","(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",118.95724891216989,2.25,1.375,0.9375
4,"2,3,4,9","(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.500,1.000)","0.12500,0.18800,0.12500,0.12500",119.61255657118309,2.125,0.375,1.375
4,"3,4,8,9","(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.500,1.000)","0.18800,0.12500,0.12500,0.12500",119.61255657118309,2.125,0.625,1.375
4,"8,9,10,15","(2.000,1.000);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",119.61255657118309,2.125,1.375,1.375
4,"9,10,14,15","(2.500,1.000);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",119.61255657118309,2.125,1.625,1.375
4,"4,5,6,12","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,1.500)","0.12500,0.25000,0.18800,0.12500",119.65613432526197,2.125,0.75,1.4375
4,"6,10,11,12","(2.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",119.65613432526197,2.125,1.25,1.4375
4,"9,13,14,15","(2.500,1.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",119.65613432526197,2.125,1.75,1.4375
4,"2,5,8,10","(2.000,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.25000,0.12500,0.12500",120.10667674497805,1.875,0.75,1.4375
4,"4,10,11,12","(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.12500,0.12500,0.25000,0.12500",120.10667674497805,1.875,1.25,1.4375
4,"4,5,6,10","(1.500,0.500);(2.000,0.500);(2.500,0.500);(1.500,1.500)","0.12500,0.25000,0.18800,0.12500",120.10667674497805,1.875,0.75,1.4375
4,"4,8,11,14","(1.500,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500",120.10667674497805,1.875,1.25,1.4375
4,"5,8,11,13","(2.000,0.500);(2.000,1.000);(2.000,1.500);(1.500,2.000)","0.25000,0.12500,0.25000,0.12500",120.10667674497805,1.875,1.25,1.4375
4,"7,8,9,13","(1.500,1.000);(2.000,1.000);(2.500,1.000);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",120.10667674497805,1.875,1.25,1.4375
4,"1,2,3,8","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,1.000)","0.18800,0.12500,0.18800,0.12500",120.13897244749656,2.0,0.25,1.25
4,"2,5,8,11","(2.000,0.000);(2.000,0.500);(2.000,1.000);(2.000,1.500)","0.12500,0.25000,0.12500,0.25000",120.13897244749656,2.0,0.75,1.25
4,"2,7,8,9","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.12500,0.18800,0.12500,0.12500",120.13897244749656,2.0,0.75,1.25
4,"5,8,11,14","(2.000,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.25000,0.12500,0.25000,0.12500",120.13897244749656,2.0,1.25,1.25
4,"7,8,9,14","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",120.13897244749656,2.0,1.25,1.25
4,"8,13,14,15","(2.000,1.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",120.13897244749656,2.0,1.75,1.25
4,"2,11,12,15","(2.000,0.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",120.59128559386787,2.25,1.25,2.5
4,"3,5,6,14","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,2.000)","0.18800,0.25000,0.18800,0.12500",120.59128559386787,2.25,0.75,2.5
4,"1,4,5,8","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000)","0.18800,0.12500,0.25000,0.12500",121.36807647960536,1.75,0.5,0.75
4,"2,4,5,7","(2.000,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.000)","0.12500,0.12500,0.25000,0.18800",121.36807647960536,1.75,0.5,0.75
4,"7,10,11,14","(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",121.36807647960536,1.75,1.5,0.75
4,"4,6,11,12","(1.500,0.500);(2.500,0.500);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.25000,0.12500",121.38221452805213,2.125,1.0,1.6875
4,"5,6,10,12","(2.000,0.500);(2.500,0.500);(1.500,1.500);(2.500,1.500)","0.25000,0.18800,0.12500,0.12500",121.38221452805213,2.125,1.0,1.6875
4,"8,9,13,15","(2.000,1.000);(2.500,1.000);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",121.38221452805213,2.125,1.5,1.6875
4,"1,2,5,9","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,1.000)","0.18800,0.12500,0.25000,0.12500",121.93258777758325,2.0,0.375,1.1875
4,"2,4,5,10","(2.000,0.000);(1.500,0.500);(2.000,0.500);(1.500,1.500)","0.12500,0.12500,0.25000,0.12500",122.63377264754072,1.75,0.625,1.4375
4,"4,10,11,14","(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500",122.63377264754072,1.75,1.375,1.4375
4,"5,7,8,13","(2.000,0.500);(1.500,1.000);(2.000,1.000);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500",122.63377264754072,1.75,1.125,1.4375
4,"2,7,8,11","(2.000,0.000);(1.500,1.000);(2.000,1.000);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",123.14635621291359,1.875,0.875,1.375
4,"5,7,8,14","(2.000,0.500);(1.500,1.000);(2.000,1.000);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500",123.14635621291359,1.875,1.125,1.375
4,"3,6,9,13","(2.500,0.000);(2.500,0.500);(2.500,1.000);(1.500,2.000)","0.18800,0.18800,0.12500,0.12500",123.48064226827266,2.25,0.875,2.9375
4,"3,8,9,10","(2.500,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.18800,0.12500,0.12500,0.12500",123.57361263046278,2.125,0.875,1.875
4,"4,8,9,15","(1.500,0.500);(2.000,1.000);(2.500,1.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",123.57361263046278,2.125,1.125,1.875
4,"6,11,12,13","(2.500,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.25000,0.12500,0.12500",123.57361263046278,2.125,1.375,1.875
4,"2,5,9,11","(2.000,0.000);(2.000,0.500);(2.500,1.000);(2.000,1.500)","0.12500,0.25000,0.12500,0.25000",123.6562259269979,2.125,0.75,1.4375
4,"2,6,8,11","(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",123.6562259269979,2.125,0.75,1.4375
4,"5,8,12,14","(2.000,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.25000,0.12500,0.12500,0.12500",123.6562259269979,2.125,1.25,1.4375
4,"5,9,11,14","(2.000,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.25000,0.12500,0.25000,0.12500",123.6562259269979,2.125,1.25,1.4375
4,"2,5,8,12","(2.000,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.500)","0.12500,0.25000,0.12500,0.12500",123.65622592699792,2.125,0.75,1.4375
4,"6,8,11,14","(2.500,0.500);(2.000,1.000);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500",123.65622592699792,2.125,1.25,1.4375
4,"3,5,8,10","(2.500,0.000);(2.000,0.500);(2.000,1.000);(1.500,1.500)","0.18800,0.25000,0.12500,0.12500",124.041796001435,2.0,0.75,1.75
4,"4,8,11,15","(1.500,0.500);(2.000,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",124.041796001435,2.0,1.25,1.75
4,"6,8,11,13","(2.500,0.500);(2.000,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",124.041796001435,2.0,1.25,1.75
4,"2,5,9,10","(2.000,0.000);(2.000,0.500);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.12500,0.12500",124.04179600143503,2.0,0.75,1.75
4,"2,6,8,10","(2.000,0.000);(2.500,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",124.04179600143503,2.0,0.75,1.75
4,"4,8,12,14","(1.500,0.500);(2.000,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",124.04179600143503,2.0,1.25,1.75
4,"4,9,11,14","(1.500,0.500);(2.500,1.000);(2.000,1.500);(2.000,2.000)","0.12500,0.12500,0.25000,0.12500",124.04179600143503,2.0,1.25,1.75
4,"5,8,12,13","(2.000,0.500);(2.000,1.000);(2.500,1.500);(1.500,2.000)","0.25000,0.12500,0.12500,0.12500",124.04179600143503,2.0,1.25,1.75
4,"5,9,11,13","(2.000,0.500);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.25000,0.12500,0.25000,0.12500",124.04179600143503,2.0,1.25,1.75
4,"1,2,4,8","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,1.000)","0.18800,0.12500,0.12500,0.12500",124.10270800513908,1.75,0.375,0.9375
4,"2,4,7,8","(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.12500,0.18800,0.12500",124.10270800513908,1.75,0.625,0.9375
4,"7,8,10,14","(1.500,1.000);(2.000,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500",124.10270800513908,1.75,1.375,0.9375
4,"8,10,13,14","(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",124.10270800513908,1.75,1.625,0.9375
4,"6,11,12,14","(2.500,0.500);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",125.89426595798828,2.25,1.375,1.4375
4,"4,7,8,12","(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500",127.57695029265129,1.875,1.0,1.1875
4,"4,7,9,11","(1.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500)","0.12500,0.18800,0.12500,0.25000",127.57695029265129,1.875,1.0,1.1875
4,"4,8,9,10","(1.500,0.500);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.12500,0.12500,0.12500",127.57695029265129,1.875,1.0,1.1875
4,"5,7,9,10","(2.000,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500)","0.25000,0.18800,0.12500,0.12500",127.57695029265129,1.875,1.0,1.1875
4,"6,7,8,10","(2.500,0.500);(1.500,1.000);(2.000,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.12500",127.57695029265129,1.875,1.0,1.1875
4,"7,11,12,13","(1.500,1.000);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.18800,0.25000,0.12500,0.12500",127.57695029265129,1.875,1.5,1.1875
4,"8,10,12,13","(2.000,1.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500",127.57695029265129,1.875,1.5,1.1875
4,"9,10,11,13","(2.500,1.000);(1.500,1.500);(2.000,1.500);(1.500,2.000)","0.12500,0.12500,0.25000,0.12500",127.57695029265129,1.875,1.5,1.1875
4,"2,6,11,12","(2.000,0.000);(2.500,0.500);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.25000,0.12500",127.95893929564346,2.25,0.875,1.9375
4,"5,6,12,14","(2.000,0.500);(2.500,0.500);(2.500,1.500);(2.000,2.000)","0.25000,0.18800,0.12500,0.12500",127.95893929564346,2.25,1.125,1.9375
4,"1,2,3,9","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.500,1.000)","0.18800,0.12500,0.18800,0.12500",128.08632107555542,2.125,0.25,1.4375
4,"2,11,12,14","(2.000,0.000);(2.000,1.500);(2.500,1.500);(2.000,2.000)","0.12500,0.25000,0.12500,0.12500",128.3502175984309,2.125,1.25,2.4375
4,"2,5,6,14","(2.000,0.000);(2.000,0.500);(2.500,0.500);(2.000,2.000)","0.12500,0.25000,0.18800,0.12500",128.3502175984309,2.125,0.75,2.4375
4,"3,5,6,13","(2.500,0.000);(2.000,0.500);(2.500,0.500);(1.500,2.000)","0.18800,0.25000,0.18800,0.12500",128.63109782664017,2.125,0.75,2.9375
4,"2,6,9,14","(2.000,0.000);(2.500,0.500);(2.500,1.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500",128.68606872981272,2.25,0.875,2.4375
4,"2,8,12,15","(2.000,0.000);(2.000,1.000);(2.500,1.500);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",128.68606872981272,2.25,1.125,2.4375
4,"2,9,11,15","(2.000,0.000);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.12500,0.12500,0.25000,0.18800",128.68606872981272,2.25,1.125,2.4375
4,"2,9,12,14","(2.000,0.000);(2.500,1.000);(2.500,1.500);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",128.68606872981272,2.25,1.125,2.4375
4,"3,5,9,14","(2.500,0.000);(2.000,0.500);(2.500,1.000);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500",128.68606872981272,2.25,0.875,2.4375
4,"3,6,8,14","(2.500,0.000);(2.500,0.500);(2.000,1.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500",128.68606872981272,2.25,0.875,2.4375
4,"4,5,9,10","(1.500,0.500);(2.000,0.500);(2.500,1.000);(1.500,1.500)","0.12500,0.25000,0.12500,0.12500",128.85828618470052,1.875,0.875,1.375
4,"4,6,8,10","(1.500,0.500);(2.500,0.500);(2.000,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",128.85828618470052,1.875,0.875,1.375
4,"4,7,11,12","(1.500,0.500);(1.500,1.000);(2.000,1.500);(2.500,1.500)","0.12500,0.18800,0.25000,0.12500",128.85828618470052,1.875,1.125,1.375
4,"4,8,10,12","(1.500,0.500);(2.000,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.12500,0.12500,0.12500",128.85828618470052,1.875,1.125,1.375
4,"4,9,10,11","(1.500,0.500);(2.500,1.000);(1.500,1.500);(2.000,1.500)","0.12500,0.12500,0.12500,0.25000",128.85828618470052,1.875,1.125,1.375
4,"5,6,7,10","(2.000,0.500);(2.500,0.500);(1.500,1.000);(1.500,1.500)","0.25000,0.18800,0.18800,0.12500",128.85828618470052,1.875,0.875,1.375
4,"7,8,12,13","(1.500,1.000);(2.000,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",128.85828618470052,1.875,1.375,1.375
4,"7,9,11,13","(1.500,1.000);(2.500,1.000);(2.000,1.500);(1.500,2.000)","0.18800,0.12500,0.25000,0.12500",128.85828618470052,1.875,1.375,1.375
4,"8,9,10,13","(2.000,1.000);(2.500,1.000);(1.500,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500",128.85828618470052,1.875,1.375,1.375
4,"2,12,14,15","(2.000,0.000);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",128.95301924792673,2.25,1.375,2.9375
4,"2,3,6,14","(2.000,0.000);(2.500,0.000);(2.500,0.500);(2.000,2.000)","0.12500,0.18800,0.18800,0.12500",128.95301924792673,2.25,0.625,2.9375
4,"2,3,8,9","(2.000,0.000);(2.500,0.000);(2.000,1.000);(2.500,1.000)","0.12500,0.18800,0.12500,0.12500",129.15745454188962,2.25,0.5,1.25
4,"8,9,14,15","(2.000,1.000);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",129.15745454188962,2.25,1.5,1.25
4,"4,5,11,12","(1.500,0.500);(2.000,0.500);(2.000,1.500);(2.500,1.500)","0.12500,0.25000,0.25000,0.12500",129.92314812647078,2.0,1.0,1.5
4,"4,7,9,12","(1.500,0.500);(1.500,1.000);(2.500,1.000);(2.500,1.500)","0.12500,0.18800,0.12500,0.12500",129.92314812647078,2.0,1.0,1.5
4,"5,6,10,11","(2.000,0.500);(2.500,0.500);(1.500,1.500);(2.000,1.500)","0.25000,0.18800,0.12500,0.25000",129.92314812647078,2.0,1.0,1.5
4,"6,7,9,10","(2.500,0.500);(1.500,1.000);(2.500,1.000);(1.500,1.500)","0.18800,0.18800,0.12500,0.12500",129.92314812647078,2.0,1.0,1.5
4,"8,9,13,14","(2.000,1.000);(2.500,1.000);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",129.92314812647078,2.0,1.5,1.5
4,"9,10,12,13","(2.500,1.000);(1.500,1.500);(2.500,1.500);(1.500,2.000)","0.12500,0.12500,0.12500,0.12500",129.92314812647078,2.0,1.5,1.5
4,"3,5,8,12","(2.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.500)","0.18800,0.25000,0.12500,0.12500",130.09907664054285,2.25,0.75,1.5
4,"3,4,6,12","(2.500,0.000);(1.500,0.500);(2.500,0.500);(2.500,1.500)","0.18800,0.12500,0.18800,0.12500",130.28272149173122,2.25,0.625,1.9375
4,"6,10,12,15","(2.500,0.500);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",130.28272149173122,2.25,1.375,1.9375
4,"3,4,9,12","(2.500,0.000);(1.500,0.500);(2.500,1.000);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",130.39758351856705,2.25,0.75,2.0
4,"6,9,10,15","(2.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.18800",130.39758351856705,2.25,1.25,2.0
4,"2,3,9,10","(2.000,0.000);(2.500,0.000);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",130.79015532293502,2.125,0.625,2.375
4,"4,9,14,15","(1.500,0.500);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",130.79015532293502,2.125,1.375,2.375
4,"5,6,12,13","(2.000,0.500);(2.500,0.500);(2.500,1.500);(1.500,2.000)","0.25000,0.18800,0.12500,0.12500",130.79015532293502,2.125,1.125,2.375
4,"5,8,11,12","(2.000,0.500);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.25000,0.12500,0.25000,0.12500",130.88320675373194,2.125,1.125,0.875
4,"7,8,9,12","(1.500,1.000);(2.000,1.000);(2.500,1.000);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",130.88320675373194,2.125,1.125,0.875
4,"4,5,6,11","(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.000,1.500)","0.12500,0.25000,0.18800,0.25000",131.06159834475946,2.0,0.75,1.25
4,"5,10,11,12","(2.000,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.25000,0.12500,0.25000,0.12500",131.06159834475946,2.0,1.25,1.25
4,"1,3,4,6","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.500,0.500)","0.18800,0.18800,0.12500,0.18800",131.0615983447595,2.0,0.25,1.25
4,"10,12,13,15","(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.12500,0.12500,0.18800",131.0615983447595,2.0,1.75,1.25
4,"4,6,7,9","(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.500,1.000)","0.12500,0.18800,0.18800,0.12500",131.0615983447595,2.0,0.75,1.25
4,"7,9,10,12","(1.500,1.000);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.12500",131.0615983447595,2.0,1.25,1.25
4,"2,8,9,10","(2.000,0.000);(2.000,1.000);(2.500,1.000);(1.500,1.500)","0.12500,0.12500,0.12500,0.12500",131.2614173989278,2.0,0.875,1.6875
4,"4,6,9,10","(1.500,0.500);(2.500,0.500);(2.500,1.000);(1.500,1.500)","0.12500,0.18800,0.12500,0.12500",131.2614173989278,2.0,0.875,1.6875
4,"4,8,9,14","(1.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",131.2614173989278,2.0,1.125,1.6875
4,"4,9,10,12","(1.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,1.500)","0.12500,0.12500,0.12500,0.12500",131.2614173989278,2.0,1.125,1.6875
4,"5,11,12,13","(2.000,0.500);(2.000,1.500);(2.500,1.500);(1.500,2.000)","0.25000,0.25000,0.12500,0.12500",131.2614173989278,2.0,1.375,1.6875
4,"7,9,12,13","(1.500,1.000);(2.500,1.000);(2.500,1.500);(1.500,2.000)","0.18800,0.12500,0.12500,0.12500",131.2614173989278,2.0,1.375,1.6875
4,"7,10,11,12","(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.25000,0.12500",131.28062631238166,1.875,1.375,0.875
4,"1,2,4,6","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,0.500)","0.18800,0.12500,0.12500,0.18800",131.71527620701357,1.875,0.25,0.9375
4,"1,3,4,5","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,0.500)","0.18800,0.18800,0.12500,0.25000",131.71527620701357,1.875,0.25,0.9375
4,"10,11,13,15","(1.500,1.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.25000,0.12500,0.18800",131.71527620701357,1.875,1.75,0.9375
4,"10,12,13,14","(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.12500,0.12500,0.12500",131.71527620701357,1.875,1.75,0.9375
4,"4,5,7,9","(1.500,0.500);(2.000,0.500);(1.500,1.000);(2.500,1.000)","0.12500,0.25000,0.18800,0.12500",131.71527620701357,1.875,0.75,0.9375
4,"4,6,7,8","(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.000)","0.12500,0.18800,0.18800,0.12500",131.71527620701357,1.875,0.75,0.9375
