size,group_indices,group_points,diameters,P_fail_lbf,centroid_x,centroid_y,sum_r2
5,"1,4,7,9,11","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.18800,0.12500,0.25000",280.765827119435,1.8,0.8,2.1
5,"1,2,12,13,15","(1.500,0.000);(2.000,0.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",281.4697267590121,2.0,1.1,5.2
5,"1,3,11,13,15","(1.500,0.000);(2.500,0.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.18800",281.4697267590121,2.0,1.1,5.2
5,"1,3,12,13,14","(1.500,0.000);(2.500,0.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",281.4697267590121,2.0,1.1,5.2
5,"2,3,10,13,15","(2.000,0.000);(2.500,0.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.12500,0.18800,0.12500,0.12500,0.18800",281.4697267590121,2.0,1.1,5.2
5,"1,5,10,12,14","(1.500,0.000);(2.000,0.500);(1.500,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.25000,0.12500,0.12500,0.12500",281.47388495489474,1.9,1.1,3.4
5,"1,6,10,11,14","(1.500,0.000);(2.500,0.500);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",281.47388495489474,1.9,1.1,3.4
5,"1,7,10,11,14","(1.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.25000,0.12500",281.52298138716105,1.7,1.2,2.6
5,"1,9,13,14,15","(1.500,0.000);(2.500,1.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",281.55599821436914,2.0,1.4,4.2
5,"3,7,13,14,15","(2.500,0.000);(1.500,1.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",281.55599821436914,2.0,1.4,4.2
5,"1,2,9,10,15","(1.500,0.000);(2.000,0.000);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",281.5559982143692,2.0,0.9,4.2
5,"1,3,8,10,15","(1.500,0.000);(2.500,0.000);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",281.5559982143692,2.0,0.9,4.2
5,"1,4,9,14,15","(1.500,0.000);(1.500,0.500);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",281.5559982143692,2.0,1.1,4.2
5,"2,3,7,10,15","(2.000,0.000);(2.500,0.000);(1.500,1.000);(1.500,1.500);(2.500,2.000)","0.12500,0.18800,0.18800,0.12500,0.18800",281.5559982143692,2.0,0.9,4.2
5,"3,4,7,14,15","(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",281.5559982143692,2.0,1.1,4.2
5,"1,2,3,4,11","(1.500,0.000);(2.000,0.000);(2.500,0.000);(1.500,0.500);(2.000,1.500)","0.18800,0.12500,0.18800,0.12500,0.25000",281.7354021391503,1.9,0.4,2.4000000000000004
5,"1,2,4,9,11","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.12500,0.25000",281.7354021391503,1.9,0.6,2.4
5,"5,7,10,14,15","(2.000,0.500);(1.500,1.000);(1.500,1.500);(2.000,2.000);(2.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.18800",281.7354021391503,1.9,1.4,2.4
5,"1,3,4,8,11","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,1.000);(2.000,1.500)","0.18800,0.18800,0.12500,0.12500,0.25000",281.7354021391504,1.9,0.6,2.4
5,"2,3,4,7,11","(2.000,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.500)","0.12500,0.18800,0.12500,0.18800,0.25000",281.7354021391504,1.9,0.6,2.4
5,"1,6,8,9,11","(1.500,0.000);(2.500,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.18800,0.12500,0.12500,0.25000",282.0834240497098,2.1,0.8,2.0
5,"1,4,7,8,11","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000);(2.000,1.500)","0.18800,0.12500,0.18800,0.12500,0.25000",282.48808491697963,1.7,0.8,1.6
5,"1,3,10,12,15","(1.500,0.000);(2.500,0.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",283.92551105188033,2.1,1.0,4.7
5,"1,4,5,12,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",284.5128561703389,2.0,0.9,3.7
5,"1,4,6,11,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.25000,0.18800",284.5128561703389,2.0,0.9,3.7
5,"1,5,10,12,15","(1.500,0.000);(2.000,0.500);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.25000,0.12500,0.12500,0.18800",284.5128561703389,2.0,1.1,3.7
5,"1,6,10,11,15","(1.500,0.000);(2.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.25000,0.18800",284.5128561703389,2.0,1.1,3.7
5,"1,10,11,12,15","(1.500,0.000);(1.500,1.500);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",284.6040805368789,2.0,1.3,3.3000000000000003
5,"1,3,4,11,12","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.25000,0.12500",284.6040805368789,2.0,0.7,3.3000000000000003
5,"1,4,5,6,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.500,0.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.18800,0.18800",284.6040805368789,2.0,0.7,3.3000000000000003
5,"1,2,3,14,15","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",285.17488419114267,2.1,0.8,5.5
5,"1,5,8,9,11","(1.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.000,1.500)","0.18800,0.25000,0.12500,0.12500,0.25000",285.5352516628281,2.0,0.8,1.8
5,"1,3,4,13,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",285.5817275677999,1.9,0.9,5.4
5,"1,12,13,14,15","(1.500,0.000);(2.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",286.0672996609883,2.0,1.5,4.0
5,"3,10,13,14,15","(2.500,0.000);(1.500,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",286.0672996609883,2.0,1.5,4.0
5,"1,2,4,7,11","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.500)","0.18800,0.12500,0.12500,0.18800,0.25000",287.08473250998907,1.7,0.6,2.0
5,"1,2,5,10,15","(1.500,0.000);(2.000,0.000);(2.000,0.500);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",287.34079148687135,1.9,0.8,4.0
5,"1,4,11,14,15","(1.500,0.000);(1.500,0.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",287.34079148687135,1.9,1.2,4.0
5,"1,7,12,13,15","(1.500,0.000);(1.500,1.000);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",287.34079148687135,1.9,1.3,4.0
5,"1,9,10,13,15","(1.500,0.000);(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",287.34079148687135,1.9,1.3,4.0
5,"3,7,10,13,15","(2.500,0.000);(1.500,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",287.34079148687135,1.9,1.3,4.0
5,"3,5,6,9,15","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.18800",287.98625019052747,2.4,0.8,2.5
5,"3,9,11,12,15","(2.500,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",287.98625019052747,2.4,1.2,2.5
5,"1,4,10,11,14","(1.500,0.000);(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",288.25105119793415,1.7,1.1,3.0
5,"1,3,6,7,9","(1.500,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.000);(2.500,1.000)","0.18800,0.18800,0.18800,0.18800,0.12500",288.33551635847084,2.1,0.5,2.2
5,"3,7,8,11,12","(2.500,0.000);(1.500,1.000);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.25000,0.12500",288.33551635847084,2.1,1.0,2.2
5,"5,6,9,12,15","(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.25000,0.18800,0.12500,0.12500,0.18800",288.40567056675326,2.4,1.1,1.9
5,"3,5,6,12,15","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.18800",288.6332978900121,2.4,0.9,2.9000000000000004
5,"1,2,9,14,15","(1.500,0.000);(2.000,0.000);(2.500,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",289.0792901840819,2.1,1.0,4.7
5,"2,3,7,14,15","(2.000,0.000);(2.500,0.000);(1.500,1.000);(2.000,2.000);(2.500,2.000)","0.12500,0.18800,0.18800,0.12500,0.18800",289.0792901840819,2.1,1.0,4.7
5,"1,3,8,14,15","(1.500,0.000);(2.500,0.000);(2.000,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",289.07929018408197,2.1,1.0,4.7
5,"1,2,11,14,15","(1.500,0.000);(2.000,0.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",289.303957028684,2.0,1.1,4.7
5,"1,2,5,14,15","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",289.303957028684,2.0,0.9,4.7
5,"1,4,10,11,12","(1.500,0.000);(1.500,0.500);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.12500,0.12500,0.25000,0.12500",290.1172151861157,1.8,1.0,2.8000000000000003
5,"1,3,7,10,14","(1.500,0.000);(2.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,2.000)","0.18800,0.18800,0.18800,0.12500,0.12500",290.4149712881936,1.8,0.9,4.0
5,"1,7,10,11,12","(1.500,0.000);(1.500,1.000);(1.500,1.500);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.25000,0.12500",291.05239059949514,1.8,1.1,2.5
5,"1,3,7,13,15","(1.500,0.000);(2.500,0.000);(1.500,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.18800,0.12500,0.18800",292.58308265092495,1.9,1.0,5.2
5,"1,6,13,14,15","(1.500,0.000);(2.500,0.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",293.4664777564899,2.0,1.3,4.8
5,"1,2,4,13,15","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",293.5396694133854,1.8,0.9,5.000000000000001
5,"1,3,4,13,14","(1.500,0.000);(2.500,0.000);(1.500,0.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",293.5396694133854,1.8,0.9,5.000000000000001
5,"1,2,3,5,7","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.000)","0.18800,0.12500,0.18800,0.25000,0.18800",293.79297107209646,1.9,0.3,1.5
5,"1,4,12,13,15","(1.500,0.000);(1.500,0.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",294.42255316143707,1.9,1.2,4.5
5,"1,6,10,13,15","(1.500,0.000);(2.500,0.500);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",294.42255316143707,1.9,1.2,4.5
5,"3,4,10,13,15","(2.500,0.000);(1.500,0.500);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",294.42255316143707,1.9,1.2,4.5
5,"1,2,4,5,11","(1.500,0.000);(2.000,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.500)","0.18800,0.12500,0.12500,0.25000,0.25000",294.5243112740431,1.8,0.5,1.8
5,"1,3,4,12,15","(1.500,0.000);(2.500,0.000);(1.500,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",294.5243112740431,2.1,0.8,4.5
5,"1,3,4,7,8","(1.500,0.000);(2.500,0.000);(1.500,0.500);(1.500,1.000);(2.000,1.000)","0.18800,0.18800,0.12500,0.18800,0.12500",294.5243112740431,1.8,0.5,1.8
5,"1,2,4,13,14","(1.500,0.000);(2.000,0.000);(1.500,0.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",295.342192518928,1.7,0.9,4.500000000000001
5,"3,5,6,8,15","(2.500,0.000);(2.000,0.500);(2.500,0.500);(2.000,1.000);(2.500,2.000)","0.18800,0.25000,0.18800,0.12500,0.18800",295.7783395597824,2.3,0.8,2.6
5,"3,8,11,12,15","(2.500,0.000);(2.000,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",295.7783395597824,2.3,1.2,2.6
5,"1,2,11,13,15","(1.500,0.000);(2.000,0.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",295.77857848490845,1.9,1.1,4.9
5,"1,2,12,13,14","(1.500,0.000);(2.000,0.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",295.77857848490845,1.9,1.1,4.9
5,"1,3,11,13,14","(1.500,0.000);(2.500,0.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500",295.7785784849085,1.9,1.1,4.9
5,"2,3,10,13,14","(2.000,0.000);(2.500,0.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.12500,0.18800,0.12500,0.12500,0.12500",295.7785784849085,1.9,1.1,4.9
5,"1,3,9,11,12","(1.500,0.000);(2.500,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.25000,0.12500",296.3368618202634,2.2,0.8,3.1
5,"1,3,8,11,12","(1.500,0.000);(2.500,0.000);(2.000,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.25000,0.12500",296.60788467771937,2.1,0.8,3.0
5,"3,7,10,13,14","(2.500,0.000);(1.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",297.514482465962,1.8,1.3,3.6
5,"1,7,11,13,15","(1.500,0.000);(1.500,1.000);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.18800",297.5144824659621,1.8,1.3,3.6
5,"1,7,12,13,14","(1.500,0.000);(1.500,1.000);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",297.5144824659621,1.8,1.3,3.6
5,"1,8,10,13,15","(1.500,0.000);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",297.5144824659621,1.8,1.3,3.6
5,"1,9,10,13,14","(1.500,0.000);(2.500,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",297.5144824659621,1.8,1.3,3.6
5,"1,2,5,9,15","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,1.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",298.1235199149592,2.1,0.7,3.5
5,"1,2,6,8,15","(1.500,0.000);(2.000,0.000);(2.500,0.500);(2.000,1.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",298.1235199149592,2.1,0.7,3.5
5,"1,8,12,14,15","(1.500,0.000);(2.000,1.000);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",298.1235199149592,2.1,1.3,3.5
5,"1,9,11,14,15","(1.500,0.000);(2.500,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",298.1235199149592,2.1,1.3,3.5
5,"2,3,5,7,15","(2.000,0.000);(2.500,0.000);(2.000,0.500);(1.500,1.000);(2.500,2.000)","0.12500,0.18800,0.25000,0.18800,0.18800",298.1235199149592,2.1,0.7,3.5
5,"3,7,11,14,15","(2.500,0.000);(1.500,1.000);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.18800",298.1235199149592,2.1,1.3,3.5
5,"1,7,11,13,14","(1.500,0.000);(1.500,1.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.25000,0.12500,0.12500",298.57844977568027,1.7,1.3,3.1
5,"1,8,10,13,14","(1.500,0.000);(2.000,1.000);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",298.57844977568027,1.7,1.3,3.1
5,"1,4,5,8,15","(1.500,0.000);(1.500,0.500);(2.000,0.500);(2.000,1.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",299.5937176447865,1.9,0.8,3.0
5,"1,8,10,11,15","(1.500,0.000);(2.000,1.000);(1.500,1.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.18800",299.5937176447865,1.9,1.2,3.0
5,"1,10,12,13,15","(1.500,0.000);(1.500,1.500);(2.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",299.74485553042956,1.9,1.4,3.9
5,"1,2,8,10,15","(1.500,0.000);(2.000,0.000);(2.000,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",299.74485553042956,1.9,0.9,3.9000000000000004
5,"1,4,10,12,15","(1.500,0.000);(1.500,0.500);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",299.74485553042956,1.9,1.1,3.9
5,"1,4,6,10,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",299.74485553042956,1.9,0.9,3.9000000000000004
5,"1,4,8,14,15","(1.500,0.000);(1.500,0.500);(2.000,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",299.74485553042956,1.9,1.1,3.9
5,"1,8,13,14,15","(1.500,0.000);(2.000,1.000);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",299.74485553042956,1.9,1.4,3.9
5,"5,6,7,9,11","(2.000,0.500);(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.000,1.500)","0.25000,0.18800,0.18800,0.12500,0.25000",300.0498140567907,2.1,0.9,1.4
5,"1,4,7,13,14","(1.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500",300.33792083074565,1.6,1.1,3.4
5,"1,2,6,7,11","(1.500,0.000);(2.000,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.500)","0.18800,0.12500,0.18800,0.18800,0.25000",300.45637602747024,1.9,0.6,2.4
5,"1,5,6,9,11","(1.500,0.000);(2.000,0.500);(2.500,0.500);(2.500,1.000);(2.000,1.500)","0.18800,0.25000,0.18800,0.12500,0.25000",300.4614784176387,2.1,0.7,2.0
5,"1,2,5,12,15","(1.500,0.000);(2.000,0.000);(2.000,0.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",300.4998134103815,2.1,0.8,4.0
5,"1,2,6,11,15","(1.500,0.000);(2.000,0.000);(2.500,0.500);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.25000,0.18800",300.4998134103815,2.1,0.8,4.0
5,"1,5,12,14,15","(1.500,0.000);(2.000,0.500);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.12500,0.18800",300.4998134103815,2.1,1.2,4.0
5,"1,6,11,14,15","(1.500,0.000);(2.500,0.500);(2.000,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.25000,0.12500,0.18800",300.4998134103815,2.1,1.2,4.0
5,"1,3,12,14,15","(1.500,0.000);(2.500,0.000);(2.500,1.500);(2.000,2.000);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",300.74802807053413,2.2,1.1,5.0
5,"1,4,6,7,11","(1.500,0.000);(1.500,0.500);(2.500,0.500);(1.500,1.000);(2.000,1.500)","0.18800,0.12500,0.18800,0.18800,0.25000",301.62530360081223,1.8,0.7,2.1
5,"1,2,7,13,15","(1.500,0.000);(2.000,0.000);(1.500,1.000);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",301.6797910393082,1.8,1.0,4.8
5,"1,3,7,13,14","(1.500,0.000);(2.500,0.000);(1.500,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.18800,0.12500,0.12500",301.6797910393082,1.8,1.0,4.8
5,"1,2,10,12,15","(1.500,0.000);(2.000,0.000);(1.500,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",302.15593490364785,2.0,1.0,4.5
5,"1,2,8,14,15","(1.500,0.000);(2.000,0.000);(2.000,1.000);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",302.15593490364785,2.0,1.0,4.5
5,"1,3,10,12,14","(1.500,0.000);(2.500,0.000);(1.500,1.500);(2.500,1.500);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",302.15593490364785,2.0,1.0,4.5
5,"1,4,6,14,15","(1.500,0.000);(1.500,0.500);(2.500,0.500);(2.000,2.000);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",302.15593490364785,2.0,1.0,4.5
5,"1,6,7,8,9","(1.500,0.000);(2.500,0.500);(1.500,1.000);(2.000,1.000);(2.500,1.000)","0.18800,0.18800,0.18800,0.12500,0.12500",302.15593490364785,2.0,0.7,1.8
5,"1,9,11,12,15","(1.500,0.000);(2.500,1.000);(2.000,1.500);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",302.73427472350505,2.2,1.2,3.1
5,"3,7,9,11,12","(2.500,0.000);(1.500,1.000);(2.500,1.000);(2.000,1.500);(2.500,1.500)","0.18800,0.18800,0.12500,0.25000,0.12500",302.94513527613134,2.2,1.0,2.3
5,"6,7,9,12,15","(2.500,0.500);(1.500,1.000);(2.500,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.18800,0.12500,0.12500,0.18800",303.3073682101003,2.3,1.2,2.1
5,"1,2,10,11,14","(1.500,0.000);(2.000,0.000);(1.500,1.500);(2.000,1.500);(2.000,2.000)","0.18800,0.12500,0.12500,0.25000,0.12500",303.4836449961622,1.8,1.0,3.8000000000000003
5,"3,5,8,9,15","(2.500,0.000);(2.000,0.500);(2.000,1.000);(2.500,1.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.12500,0.18800",303.7527819871535,2.3,0.9,2.5
5,"3,8,9,11,15","(2.500,0.000);(2.000,1.000);(2.500,1.000);(2.000,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.25000,0.18800",303.7527819871535,2.3,1.1,2.5
5,"1,2,7,13,14","(1.500,0.000);(2.000,0.000);(1.500,1.000);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.18800,0.12500,0.12500",304.30960535960185,1.7,1.0,4.3
5,"1,4,12,13,14","(1.500,0.000);(1.500,0.500);(2.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",304.8279503374353,1.8,1.2,4.1000000000000005
5,"1,6,10,13,14","(1.500,0.000);(2.500,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.18800,0.12500,0.12500,0.12500",304.8279503374353,1.8,1.2,4.1000000000000005
5,"3,4,10,13,14","(2.500,0.000);(1.500,0.500);(1.500,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.12500,0.12500,0.12500",304.8279503374353,1.8,1.2,4.1000000000000005
5,"1,4,11,13,15","(1.500,0.000);(1.500,0.500);(2.000,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.12500,0.25000,0.12500,0.18800",304.82795033743537,1.8,1.2,4.1000000000000005
5,"1,5,10,13,15","(1.500,0.000);(2.000,0.500);(1.500,1.500);(1.500,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.12500,0.18800",304.82795033743537,1.8,1.2,4.1000000000000005
5,"1,2,11,13,14","(1.500,0.000);(2.000,0.000);(2.000,1.500);(1.500,2.000);(2.000,2.000)","0.18800,0.12500,0.25000,0.12500,0.12500",305.7364094793148,1.8,1.1,4.5
5,"1,11,13,14,15","(1.500,0.000);(2.000,1.500);(1.500,2.000);(2.000,2.000);(2.500,2.000)","0.18800,0.25000,0.12500,0.12500,0.18800",306.87769953383236,1.9,1.5,3.7
5,"1,4,7,12,15","(1.500,0.000);(1.500,0.500);(1.500,1.000);(2.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",306.87769953383236,1.9,1.0,3.7
5,"1,4,9,10,15","(1.500,0.000);(1.500,0.500);(2.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.12500,0.12500,0.18800",306.87769953383236,1.9,1.0,3.7
5,"1,6,7,10,15","(1.500,0.000);(2.500,0.500);(1.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.18800,0.18800,0.12500,0.18800",306.87769953383236,1.9,1.0,3.7
5,"3,4,7,10,15","(2.500,0.000);(1.500,0.500);(1.500,1.000);(1.500,1.500);(2.500,2.000)","0.18800,0.12500,0.18800,0.12500,0.18800",306.87769953383236,1.9,1.0,3.7
5,"1,2,3,6,7","(1.500,0.000);(2.000,0.000);(2.500,0.000);(2.500,0.500);(1.500,1.000)","0.18800,0.12500,0.18800,0.18800,0.18800",307.19888991902866,2.0,0.3,1.8
